"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"06.05.2022","13.834,80","13.910,29","13.999,00","13.470,00","0,38K","-0,72%"
"05.05.2022","13.935,40","14.500,07","14.600,00","13.808,15","0,57K","-3,89%"
"04.05.2022","14.500,07","13.883,33","14.597,00","13.850,00","0,33K","4,57%"
"03.05.2022","13.865,72","14.519,10","14.519,10","13.810,00","0,25K","-4,15%"
"02.05.2022","14.465,90","14.236,95","14.590,00","13.929,60","0,30K","2,54%"
"01.05.2022","14.107,82","13.680,00","14.223,54","13.649,40","0,15K","3,27%"
"30.04.2022","13.660,60","14.085,69","14.213,30","13.651,00","0,14K","-3,02%"
"29.04.2022","14.085,69","14.560,00","14.630,00","13.850,00","0,27K","-3,26%"
"28.04.2022","14.560,00","14.343,43","14.784,48","14.214,05","0,33K","1,08%"
"27.04.2022","14.404,70","14.168,40","14.616,00","14.074,75","0,30K","2,17%"
"26.04.2022","14.099,30","14.730,00","14.840,00","13.900,00","0,34K","-3,96%"
"25.04.2022","14.680,90","14.057,82","14.765,00","13.523,00","0,40K","3,97%"
"24.04.2022","14.119,97","14.205,48","14.325,79","14.066,80","0,09K","-0,60%"
"23.04.2022","14.205,48","14.329,93","14.382,10","14.106,26","0,06K","-0,50%"
"22.04.2022","14.277,00","13.973,29","14.400,00","13.849,90","0,21K","2,17%"
"21.04.2022","13.973,29","14.348,39","14.764,16","13.882,90","0,18K","-2,61%"
"20.04.2022","14.348,39","14.598,93","14.840,00","14.150,00","0,17K","-1,72%"
"19.04.2022","14.598,93","14.324,70","14.681,97","14.199,90","0,21K","1,91%"
"18.04.2022","14.324,72","14.160,50","14.362,29","13.690,00","0,28K","1,16%"
"17.04.2022","14.160,50","14.559,19","14.582,31","14.153,20","0,07K","-2,44%"
"16.04.2022","14.515,30","14.394,30","14.567,21","14.289,80","0,05K","0,84%"
"15.04.2022","14.394,30","14.335,38","14.459,20","14.226,00","0,08K","0,41%"
"14.04.2022","14.335,38","14.761,08","14.860,56","14.100,00","0,19K","-2,88%"
"13.04.2022","14.761,08","14.329,99","14.794,60","14.090,80","0,23K","3,32%"
"12.04.2022","14.287,30","14.198,30","14.487,00","14.000,00","0,29K","0,92%"
"11.04.2022","14.157,10","15.218,51","15.300,00","14.010,00","0,59K","-7,47%"
"10.04.2022","15.300,01","15.499,99","15.696,30","15.226,30","0,16K","-1,42%"
"09.04.2022","15.521,00","15.140,68","15.544,80","15.100,00","0,10K","2,52%"
"08.04.2022","15.140,00","15.533,00","15.849,98","15.062,10","0,24K","-2,43%"
"07.04.2022","15.517,72","15.105,70","15.589,22","14.962,00","0,26K","2,87%"
"06.04.2022","15.084,84","15.908,90","15.908,90","15.005,51","0,47K","-5,83%"
"05.04.2022","16.018,32","16.333,64","16.460,00","15.950,00","0,20K","-1,93%"
"04.04.2022","16.333,64","16.500,00","16.562,60","15.856,40","0,18K","-1,61%"
"03.04.2022","16.600,53","16.229,90","16.790,00","16.068,00","0,11K","2,28%"
"02.04.2022","16.229,90","16.249,55","16.600,00","16.166,60","0,15K","-0,12%"
"01.04.2022","16.249,55","15.626,80","16.444,40","15.287,13","0,30K","3,91%"
"31.03.2022","15.637,90","16.237,11","16.541,20","15.465,30","0,38K","-4,02%"
"30.03.2022","16.293,19","16.287,50","16.550,00","16.000,00","0,23K","0,06%"
"29.03.2022","16.283,60","15.950,88","16.609,07","15.886,50","0,35K","2,09%"
"28.03.2022","15.950,88","15.615,94","16.417,99","15.530,20","0,56K","1,99%"
"27.03.2022","15.639,50","15.081,68","15.746,40","14.979,69","0,26K","4,25%"
"26.03.2022","15.002,08","14.878,80","15.100,00","14.790,00","0,11K","0,83%"
"25.03.2022","14.878,80","15.000,37","15.350,00","14.703,17","0,29K","-0,81%"
"24.03.2022","15.000,37","14.761,29","15.199,99","14.550,00","0,33K","1,62%"
"23.03.2022","14.761,29","14.689,04","14.850,00","14.405,00","0,26K","0,49%"
"22.03.2022","14.689,04","14.420,30","15.056,84","14.350,00","0,31K","1,86%"
"21.03.2022","14.420,30","14.448,60","14.766,19","14.282,70","0,20K","-0,20%"
"20.03.2022","14.448,60","14.891,79","14.962,20","14.202,80","0,21K","-2,98%"
"19.03.2022","14.891,79","14.829,70","15.046,00","14.650,70","0,23K","0,42%"
"18.03.2022","14.829,70","14.195,25","14.999,00","14.000,00","0,34K","4,10%"
"17.03.2022","14.246,20","14.053,82","14.490,20","13.959,22","0,37K","1,37%"
"16.03.2022","14.053,82","13.484,70","14.176,26","13.400,00","0,41K","4,22%"
"15.03.2022","13.484,70","13.254,30","13.724,30","12.920,00","0,26K","1,74%"
"14.03.2022","13.254,30","12.864,87","13.309,80","12.808,10","0,21K","3,03%"
"13.03.2022","12.864,87","13.114,64","13.209,29","12.800,00","0,09K","-1,90%"
"12.03.2022","13.114,64","13.049,99","13.299,05","13.009,00","0,07K","0,50%"
"11.03.2022","13.049,99","13.199,69","13.490,00","12.780,00","0,27K","-1,13%"
"10.03.2022","13.199,69","13.750,00","13.750,00","13.021,08","0,23K","-4,00%"
"09.03.2022","13.750,00","13.149,40","14.086,70","13.107,14","0,38K","4,56%"
"08.03.2022","13.150,00","12.850,00","13.349,99","12.757,20","0,27K","2,30%"
"07.03.2022","12.853,95","13.010,30","13.526,09","12.600,00","0,48K","-1,20%"
"06.03.2022","13.010,30","13.669,31","13.724,00","13.010,22","0,22K","-4,82%"
"05.03.2022","13.669,31","13.419,47","13.852,50","13.257,00","0,28K","1,86%"
"04.03.2022","13.419,47","14.395,00","14.395,00","13.200,00","0,40K","-6,78%"
"03.03.2022","14.395,00","15.087,50","15.221,50","14.101,74","0,42K","-4,67%"
"02.03.2022","15.100,00","15.319,56","15.585,85","14.938,70","0,32K","-1,59%"
"01.03.2022","15.343,60","15.100,00","15.731,49","14.780,00","0,53K","1,61%"
"28.02.2022","15.100,00","13.710,19","15.200,00","13.500,00","0,44K","10,14%"
"27.02.2022","13.710,19","14.433,78","14.736,89","13.500,00","0,33K","-4,79%"
"26.02.2022","14.400,00","14.356,30","14.850,00","14.244,10","0,27K","0,30%"
"25.02.2022","14.356,30","13.400,00","14.700,00","13.255,40","0,64K","7,09%"
"24.02.2022","13.405,80","13.079,03","13.917,39","11.631,40","1,46K","2,30%"
"23.02.2022","13.104,71","13.590,82","14.037,26","13.046,40","0,40K","-3,58%"
"22.02.2022","13.590,82","13.255,89","13.900,00","12.899,00","0,41K","2,38%"
"21.02.2022","13.274,63","13.663,36","14.330,00","13.200,00","0,48K","-3,02%"
"20.02.2022","13.688,30","14.350,00","14.350,00","13.417,00","0,37K","-4,61%"
"19.02.2022","14.350,00","14.446,40","14.708,30","14.018,00","0,20K","-0,72%"
"18.02.2022","14.453,38","15.074,79","15.356,40","14.309,00","0,36K","-4,31%"
"17.02.2022","15.103,60","16.137,35","16.316,90","15.000,00","0,37K","-6,41%"
"16.02.2022","16.137,35","16.508,80","16.538,29","15.848,50","0,22K","-2,25%"
"15.02.2022","16.508,80","15.400,00","16.538,32","15.300,00","0,27K","7,20%"
"14.02.2022","15.400,00","15.279,99","15.591,30","15.000,15","0,25K","0,79%"
"13.02.2022","15.279,99","15.414,36","15.670,89","15.100,00","0,17K","-0,94%"
"12.02.2022","15.424,46","15.442,50","15.845,00","15.161,99","0,16K","-0,51%"
"11.02.2022","15.503,25","16.256,40","16.475,00","15.242,40","0,41K","-4,63%"
"10.02.2022","16.256,39","17.067,20","17.300,00","16.222,22","0,40K","-4,75%"
"09.02.2022","17.067,20","16.624,97","17.200,00","16.223,40","0,28K","2,66%"
"08.02.2022","16.624,97","16.763,80","17.200,00","16.100,00","0,36K","-0,83%"
"07.02.2022","16.763,80","16.397,30","16.999,16","16.078,40","0,49K","2,95%"
"06.02.2022","16.283,11","16.250,00","16.283,11","15.804,15","0,14K","0,29%"
"05.02.2022","16.236,50","15.995,85","16.450,00","15.868,90","0,43K","1,50%"
"04.02.2022","15.995,85","14.350,00","16.000,00","14.265,50","0,53K","11,86%"
"03.02.2022","14.300,00","14.309,30","14.554,72","13.800,06","0,20K","-0,17%"
"02.02.2022","14.324,40","14.876,80","14.940,10","14.000,00","0,27K","-3,80%"
"01.02.2022","14.890,00","14.351,00","14.990,00","14.351,00","0,30K","3,38%"
"31.01.2022","14.403,47","14.072,16","14.463,20","13.561,70","0,33K","1,29%"
"30.01.2022","14.219,70","14.074,28","14.300,00","13.850,00","0,19K","1,03%"
"29.01.2022","14.074,28","13.799,99","14.289,20","13.680,00","0,19K","1,99%"
"28.01.2022","13.799,99","13.273,80","13.808,00","12.814,50","0,39K","4,51%"
"27.01.2022","13.204,00","13.546,80","13.762,40","12.650,00","0,54K","-2,99%"
"26.01.2022","13.610,78","13.578,60","14.897,70","13.282,49","0,81K","0,24%"
"25.01.2022","13.578,60","13.466,86","13.800,79","13.060,00","0,53K","0,20%"
"24.01.2022","13.552,10","13.971,40","14.029,94","12.000,00","1,12K","-3,70%"
"23.01.2022","14.073,00","13.311,18","14.117,70","13.170,00","0,43K","5,72%"
"22.01.2022","13.311,18","14.182,38","14.521,03","12.585,99","0,94K","-6,14%"
"21.01.2022","14.182,38","16.399,96","16.588,43","13.824,40","1,32K","-14,34%"
"20.01.2022","16.557,20","17.010,00","17.840,00","16.502,00","0,36K","-2,66%"
"19.01.2022","17.010,00","17.726,10","17.844,10","17.001,00","0,24K","-4,12%"
"18.01.2022","17.740,01","17.894,36","18.073,69","17.300,00","0,24K","-0,86%"
"17.01.2022","17.894,36","18.777,72","18.777,72","17.500,00","0,28K","-4,70%"
"16.01.2022","18.777,72","18.608,28","18.900,00","18.325,99","0,15K","0,91%"
"15.01.2022","18.608,28","18.466,08","18.799,80","18.202,00","0,11K","0,77%"
"14.01.2022","18.466,09","18.139,16","18.643,00","17.810,50","0,26K","1,80%"
"13.01.2022","18.139,16","18.879,98","19.000,00","18.000,00","0,27K","-3,92%"
"12.01.2022","18.879,98","18.243,78","19.164,65","18.120,59","0,37K","3,49%"
"11.01.2022","18.243,78","17.550,00","18.440,00","17.442,61","0,35K","3,95%"
"10.01.2022","17.550,00","18.013,91","18.156,52","16.736,30","0,43K","-2,58%"
"09.01.2022","18.013,91","17.588,99","18.371,90","17.500,49","0,19K","2,22%"
"08.01.2022","17.623,50","18.098,00","18.480,40","17.100,00","0,32K","-2,62%"
"07.01.2022","18.098,00","19.554,20","19.575,00","17.502,20","0,69K","-7,55%"
"06.01.2022","19.575,00","20.500,00","20.501,90","19.046,33","0,46K","-4,51%"
"05.01.2022","20.500,00","21.617,85","21.889,60","19.800,00","0,36K","-5,17%"
"04.01.2022","21.617,85","21.473,92","22.060,98","21.173,60","0,21K","0,67%"
"03.01.2022","21.473,92","21.539,22","21.800,00","20.992,85","0,21K","-0,80%"
"02.01.2022","21.647,96","21.260,19","21.706,20","21.021,63","0,08K","2,17%"
"01.01.2022","21.188,00","20.777,99","21.288,72","20.755,60","0,08K","1,72%"
"31.12.2021","20.829,39","20.921,89","21.456,52","20.572,00","0,20K","-0,44%"
"30.12.2021","20.921,89","20.849,99","21.590,00","20.678,70","0,22K","0,34%"
"29.12.2021","20.850,00","21.632,24","21.844,90","20.801,00","0,42K","-3,62%"
"28.12.2021","21.632,24","22.998,31","22.998,31","21.500,00","0,39K","-6,08%"
"27.12.2021","23.032,20","23.226,82","23.446,91","23.000,00","0,23K","-0,82%"
"26.12.2021","23.223,00","23.406,20","23.446,91","23.000,00","0,14K","-0,93%"
"25.12.2021","23.442,07","23.034,48","23.580,00","23.002,28","0,08K","1,76%"
"24.12.2021","23.037,61","23.390,14","23.582,60","23.000,09","0,20K","-1,38%"
"23.12.2021","23.360,90","22.590,00","23.555,00","22.212,12","0,55K","3,14%"
"22.12.2021","22.649,37","22.952,09","23.249,50","22.468,20","0,35K","-1,64%"
"21.12.2021","23.027,74","22.474,72","23.031,40","22.295,36","2,94K","2,46%"
"20.12.2021","22.474,72","22.382,26","22.658,42","21.269,00","1,15K","0,50%"
"19.12.2021","22.362,48","22.496,27","22.819,10","22.178,50","0,13K","-0,59%"
"18.12.2021","22.496,27","21.926,38","22.669,30","21.098,04","0,52K","2,18%"
"17.12.2021","22.016,90","22.708,57","22.810,30","21.091,55","1,80K","-3,05%"
"16.12.2021","22.708,57","22.900,72","23.600,00","22.690,06","0,39K","-0,84%"
"15.12.2021","22.900,72","21.964,84","23.441,40","21.050,00","0,54K","4,26%"
"14.12.2021","21.964,84","21.729,01","22.150,00","21.167,50","0,38K","1,09%"
"13.12.2021","21.729,01","23.441,74","23.441,74","21.000,10","0,54K","-7,31%"
"12.12.2021","23.441,74","23.070,72","23.555,10","22.620,80","0,14K","1,61%"
"11.12.2021","23.070,72","22.192,20","23.150,00","21.840,00","0,42K","3,96%"
"10.12.2021","22.192,20","23.312,79","23.885,69","22.157,87","0,42K","-4,81%"
"09.12.2021","23.312,79","24.791,78","24.980,00","23.080,03","0,35K","-5,97%"
"08.12.2021","24.791,78","24.282,64","24.917,00","23.950,00","0,25K","2,10%"
"07.12.2021","24.282,64","24.899,97","25.419,96","23.943,70","0,65K","-2,48%"
"06.12.2021","24.899,97","24.040,00","25.000,00","22.405,00","0,83K","3,58%"
"05.12.2021","24.040,00","23.799,77","24.525,59","23.131,05","0,39K","1,01%"
"04.12.2021","23.799,00","24.320,63","24.329,20","21.716,23","1,51K","-2,14%"
"03.12.2021","24.320,63","25.805,10","26.355,90","23.517,46","0,48K","-5,75%"
"02.12.2021","25.805,10","26.160,08","26.343,50","25.430,00","0,30K","-1,36%"
"01.12.2021","26.160,08","26.180,80","26.900,00","25.900,00","0,58K","-0,16%"
"30.11.2021","26.202,12","25.088,00","26.550,00","24.763,18","0,96K","4,44%"
"29.11.2021","25.088,00","24.474,97","25.150,00","24.239,95","0,61K","2,54%"
"28.11.2021","24.467,61","23.253,85","24.499,99","22.750,88","0,23K","5,22%"
"27.11.2021","23.253,85","22.899,31","23.700,00","22.853,69","0,23K","1,55%"
"26.11.2021","22.899,31","25.448,51","25.598,48","22.469,78","1,07K","-10,02%"
"25.11.2021","25.448,51","24.160,00","25.550,00","24.073,70","0,63K","5,71%"
"24.11.2021","24.074,12","24.535,46","24.645,00","23.700,00","0,38K","-1,88%"
"23.11.2021","24.535,47","23.159,18","24.899,27","23.099,98","0,43K","5,44%"
"22.11.2021","23.270,45","24.233,04","24.457,28","22.807,20","0,53K","-3,97%"
"21.11.2021","24.233,04","25.080,00","25.080,00","24.200,48","0,17K","-3,38%"
"20.11.2021","25.080,00","24.435,29","25.183,98","23.993,00","0,29K","2,80%"
"19.11.2021","24.396,20","22.484,89","24.591,90","22.262,66","0,55K","8,50%"
"18.11.2021","22.484,89","23.999,97","24.347,60","22.222,00","0,66K","-6,31%"
"17.11.2021","23.999,97","23.651,12","24.000,00","22.902,40","0,50K","1,47%"
"16.11.2021","23.651,13","25.324,13","25.324,15","23.000,00","1,17K","-6,61%"
"15.11.2021","25.324,12","25.500,00","26.090,00","25.200,00","0,16K","-0,54%"
"14.11.2021","25.460,78","25.729,58","25.930,97","25.050,00","0,15K","-1,04%"
"13.11.2021","25.729,58","25.723,84","25.975,69","25.282,73","0,13K","-0,10%"
"12.11.2021","25.756,22","26.021,44","26.380,00","24.900,00","0,47K","-1,06%"
"11.11.2021","26.032,02","25.803,65","26.500,00","25.680,00","0,48K","0,59%"
"10.11.2021","25.880,00","26.198,01","26.790,00","25.224,27","0,84K","-1,21%"
"09.11.2021","26.198,01","26.777,77","26.800,91","26.050,60","0,56K","-2,17%"
"08.11.2021","26.777,77","25.837,50","26.777,77","25.717,70","0,79K","3,64%"
"07.11.2021","25.837,50","25.312,50","25.938,70","25.297,72","0,22K","2,07%"
"06.11.2021","25.312,50","25.205,01","25.399,00","24.390,02","0,31K","0,21%"
"05.11.2021","25.260,03","25.690,99","25.799,99","25.000,00","0,36K","-1,68%"
"04.11.2021","25.690,99","25.905,10","25.921,20","25.125,00","0,55K","-0,63%"
"03.11.2021","25.854,68","25.984,39","26.299,98","25.501,50","0,61K","-0,50%"
"02.11.2021","25.984,39","24.774,98","25.999,99","24.550,50","0,61K","4,90%"
"01.11.2021","24.770,40","24.381,31","24.849,99","23.800,00","0,34K","1,14%"
"31.10.2021","24.489,99","24.545,10","24.750,00","23.701,00","0,58K","-0,22%"
"30.10.2021","24.545,10","25.052,39","25.060,00","24.110,74","0,56K","-2,02%"
"29.10.2021","25.052,39","24.200,00","25.112,78","23.600,00","1,22K","3,52%"
"28.10.2021","24.200,00","22.050,10","24.200,00","21.830,14","0,87K","9,25%"
"27.10.2021","22.151,96","23.259,99","24.018,70","22.145,45","0,79K","-4,76%"
"26.10.2021","23.259,99","23.655,70","23.991,00","23.059,00","0,58K","-1,67%"
"25.10.2021","23.655,70","23.226,10","23.800,00","23.226,06","0,48K","1,85%"
"24.10.2021","23.226,10","23.648,79","23.648,79","22.675,00","0,27K","-1,79%"
"23.10.2021","23.648,79","22.425,83","23.648,83","22.314,09","0,38K","5,45%"
"22.10.2021","22.425,83","22.900,00","23.599,50","22.101,03","0,88K","-2,07%"
"21.10.2021","22.900,00","23.200,00","24.380,06","22.501,00","1,66K","-1,10%"
"20.10.2021","23.154,00","21.600,00","23.200,00","21.250,15","1,55K","7,69%"
"19.10.2021","21.501,30","20.827,98","21.600,00","20.733,45","0,57K","3,23%"
"18.10.2021","20.827,98","21.194,38","21.420,49","20.500,04","0,49K","-1,52%"
"17.10.2021","21.149,10","21.134,09","21.500,00","20.199,99","0,36K","0,07%"
"16.10.2021","21.134,09","21.241,19","21.700,00","21.000,00","0,44K","-0,50%"
"15.10.2021","21.241,19","20.999,85","21.299,22","20.706,50","0,97K","1,15%"
"14.10.2021","20.999,85","19.890,00","21.000,00","19.800,04","1,38K","5,58%"
"13.10.2021","19.890,00","19.435,92","19.900,00","19.123,24","0,46K","2,34%"
"12.10.2021","19.435,92","19.699,00","19.746,40","19.100,00","0,44K","-1,34%"
"11.10.2021","19.699,00","18.960,05","20.000,00","18.800,01","0,70K","3,90%"
"10.10.2021","18.960,05","19.703,36","19.838,13","18.960,01","0,37K","-3,77%"
"09.10.2021","19.703,36","19.650,25","19.998,00","19.650,25","0,25K","0,27%"
"08.10.2021","19.650,25","19.662,23","20.100,00","19.485,40","0,80K","-0,06%"
"07.10.2021","19.662,23","19.393,28","20.000,00","18.942,00","1,20K","1,39%"
"06.10.2021","19.393,28","19.110,80","19.777,98","18.300,00","1,56K","1,01%"
"05.10.2021","19.200,08","18.431,55","19.300,00","18.290,20","0,87K","4,17%"
"04.10.2021","18.431,55","18.209,80","18.500,00","17.506,30","0,83K","1,22%"
"03.10.2021","18.209,80","17.928,18","18.500,00","17.900,00","0,52K","1,57%"
"02.10.2021","17.928,18","17.590,00","18.300,00","17.323,06","0,64K","1,92%"
"01.10.2021","17.590,00","16.277,20","17.800,00","16.042,03","1,46K","8,07%"
"30.09.2021","16.277,20","15.537,14","16.550,00","15.500,71","0,67K","5,01%"
"29.09.2021","15.500,34","15.300,08","15.992,50","15.224,80","0,39K","1,31%"
"28.09.2021","15.300,08","15.900,75","16.058,10","15.300,00","0,53K","-3,78%"
"27.09.2021","15.900,75","16.449,01","16.922,00","15.900,00","0,57K","-3,33%"
"26.09.2021","16.449,01","15.824,84","16.700,00","14.950,00","0,61K","3,94%"
"25.09.2021","15.824,84","15.750,00","16.000,00","15.200,00","0,26K","0,48%"
"24.09.2021","15.750,00","16.871,99","16.873,50","14.745,08","1,11K","-6,64%"
"23.09.2021","16.869,79","16.490,00","16.999,97","16.225,00","0,60K","2,30%"
"22.09.2021","16.490,00","14.684,83","16.490,00","14.536,06","0,81K","12,29%"
"21.09.2021","14.684,67","15.941,00","16.745,20","14.000,19","1,74K","-7,88%"
"20.09.2021","15.941,00","17.693,75","17.694,85","15.702,02","1,57K","-9,91%"
"19.09.2021","17.693,75","18.242,13","18.314,99","17.426,97","0,34K","-3,01%"
"18.09.2021","18.242,13","17.984,28","18.704,00","17.894,99","0,40K","1,43%"
"17.09.2021","17.984,28","18.823,99","18.913,25","17.900,00","0,53K","-4,46%"
"16.09.2021","18.823,99","18.838,43","19.145,00","18.470,00","0,70K","-0,08%"
"15.09.2021","18.838,43","17.993,00","18.854,61","17.704,22","0,54K","4,70%"
"14.09.2021","17.993,00","17.391,90","17.999,00","17.214,71","0,36K","3,46%"
"13.09.2021","17.391,90","18.258,59","18.318,91","16.540,00","0,82K","-4,75%"
"12.09.2021","18.258,59","17.415,96","18.500,00","17.254,89","0,24K","4,84%"
"11.09.2021","17.415,96","17.111,32","17.965,09","17.050,35","0,34K","1,78%"
"10.09.2021","17.111,32","18.218,00","18.657,37","16.850,00","0,85K","-6,07%"
"09.09.2021","18.218,00","18.882,00","19.125,54","18.205,00","0,43K","-3,08%"
"08.09.2021","18.797,09","18.511,13","19.272,89","17.800,00","0,91K","1,54%"
"07.09.2021","18.511,13","20.406,02","20.528,12","17.000,00","1,89K","-9,29%"
"06.09.2021","20.406,02","20.551,15","20.572,96","20.090,00","0,46K","-0,71%"
"05.09.2021","20.551,15","20.257,74","20.650,00","20.025,00","0,31K","1,45%"
"04.09.2021","20.257,74","20.445,91","20.590,00","19.841,03","0,66K","-0,92%"
"03.09.2021","20.445,91","19.532,20","20.750,00","19.255,00","1,18K","4,68%"
"02.09.2021","19.532,20","19.810,01","19.849,72","19.201,15","0,78K","-1,40%"
"01.09.2021","19.810,01","17.805,63","19.850,00","17.605,84","1,86K","11,26%"
"31.08.2021","17.805,63","16.856,17","17.980,00","16.750,00","1,02K","5,38%"
"30.08.2021","16.897,21","16.945,45","17.399,00","16.500,00","0,64K","-0,28%"
"29.08.2021","16.945,45","16.978,49","17.195,00","16.600,00","0,19K","-0,05%"
"28.08.2021","16.954,21","17.189,90","17.189,90","16.800,34","0,17K","-1,37%"
"27.08.2021","17.189,90","16.412,08","17.189,90","16.200,00","0,53K","4,74%"
"26.08.2021","16.412,08","16.967,03","17.119,46","16.162,00","0,57K","-3,49%"
"25.08.2021","17.005,41","16.829,12","17.193,66","16.500,00","0,81K","1,05%"
"24.08.2021","16.829,12","17.979,36","18.150,00","16.800,00","1,08K","-6,40%"
"23.08.2021","17.979,36","17.502,53","18.195,76","17.474,61","0,90K","2,72%"
"22.08.2021","17.502,53","17.457,43","17.580,00","17.010,02","0,32K","0,26%"
"21.08.2021","17.457,43","17.645,70","17.699,99","17.350,00","0,42K","-1,06%"
"20.08.2021","17.645,00","17.083,43","17.798,98","17.048,93","1,17K","3,29%"
"19.08.2021","17.083,43","16.400,20","17.135,02","16.082,17","0,78K","4,17%"
"18.08.2021","16.400,20","16.081,77","16.800,00","15.888,87","0,76K","1,98%"
"17.08.2021","16.081,77","16.782,00","17.383,43","15.958,01","1,00K","-4,17%"
"16.08.2021","16.782,00","17.426,73","17.559,99","16.603,88","0,95K","-3,70%"
"15.08.2021","17.426,73","17.212,53","17.490,00","16.700,00","0,63K","1,24%"
"14.08.2021","17.212,53","17.449,00","17.450,00","16.999,92","0,59K","-1,36%"
"13.08.2021","17.449,00","16.200,00","17.450,00","16.146,00","1,01K","8,05%"
"12.08.2021","16.148,80","16.772,98","17.088,00","15.750,00","1,29K","-3,72%"
"11.08.2021","16.772,98","16.409,27","17.170,63","16.307,00","1,16K","2,22%"
"10.08.2021","16.409,27","16.599,07","16.888,88","15.929,01","1,13K","-1,14%"
"09.08.2021","16.599,07","15.933,09","16.721,10","15.181,35","1,68K","4,18%"
"08.08.2021","15.933,09","16.666,66","16.853,00","15.399,48","1,40K","-4,40%"
"07.08.2021","16.666,66","15.129,90","16.878,46","15.010,01","2,03K","10,16%"
"06.08.2021","15.129,90","14.769,99","15.477,47","14.311,43","1,45K","2,44%"
"05.08.2021","14.769,99","14.198,10","14.890,00","13.255,33","1,46K","4,34%"
"04.08.2021","14.156,03","13.116,48","14.400,00","12.901,02","1,69K","7,93%"
"03.08.2021","13.116,48","13.594,63","13.699,65","12.804,06","1,16K","-3,56%"
"02.08.2021","13.600,00","13.350,00","13.790,23","13.010,02","0,98K","1,87%"
"01.08.2021","13.350,00","13.199,00","13.999,90","13.100,00","1,11K","1,14%"
"31.07.2021","13.199,00","12.786,91","13.235,17","12.522,76","0,61K","3,22%"
"30.07.2021","12.786,91","12.153,28","12.787,00","11.860,00","0,94K","5,21%"
"29.07.2021","12.153,28","11.842,13","12.203,87","11.715,32","0,43K","2,63%"
"28.07.2021","11.842,13","11.941,43","12.100,00","11.686,17","0,74K","-0,83%"
"27.07.2021","11.941,43","11.595,00","12.080,00","11.151,02","0,96K","2,99%"
"26.07.2021","11.595,02","11.399,97","12.484,00","11.300,94","2,05K","1,71%"
"25.07.2021","11.399,97","11.212,69","11.400,00","10.900,00","0,43K","2,06%"
"24.07.2021","11.169,99","11.100,00","11.200,00","10.929,00","0,73K","0,63%"
"23.07.2021","11.100,00","10.450,00","11.100,00","10.403,28","0,72K","6,22%"
"22.07.2021","10.450,00","10.429,11","10.620,97","10.150,75","0,57K","0,20%"
"21.07.2021","10.429,11","9.406,86","10.580,00","9.250,00","0,88K","10,87%"
"20.07.2021","9.406,86","9.666,63","9.728,99","8.000,00","1,26K","-2,69%"
"19.07.2021","9.666,63","9.800,00","9.916,00","9.500,00","0,47K","-1,36%"
"18.07.2021","9.800,00","9.821,25","10.287,00","9.780,37","0,37K","-0,22%"
"17.07.2021","9.821,25","9.712,30","9.949,04","9.620,02","0,21K","1,12%"
"16.07.2021","9.712,30","9.909,82","10.131,98","9.600,00","0,54K","-1,99%"
"15.07.2021","9.909,82","10.230,00","10.500,00","9.740,00","0,86K","-3,13%"
"14.07.2021","10.230,00","10.179,25","10.459,00","9.800,00","0,65K","0,50%"
"13.07.2021","10.179,25","10.697,45","10.713,22","10.032,60","0,86K","-4,84%"
"12.07.2021","10.697,45","11.325,66","11.440,00","10.505,00","0,75K","-5,55%"
"11.07.2021","11.325,66","11.225,00","11.460,00","11.150,00","0,17K","0,90%"
"10.07.2021","11.225,00","11.479,07","11.600,00","11.057,69","0,27K","-2,21%"
"09.07.2021","11.479,07","11.197,99","11.600,00","11.050,01","0,46K","0,90%"
"08.07.2021","11.376,53","12.173,00","12.256,45","11.300,00","1,17K","-6,54%"
"07.07.2021","12.173,00","12.056,96","12.500,00","12.056,96","0,76K","1,87%"
"06.07.2021","11.950,00","11.348,85","12.000,00","11.348,85","1,01K","5,30%"
"05.07.2021","11.348,85","11.749,99","11.749,99","11.205,02","1,10K","-3,41%"
"04.07.2021","11.750,00","11.238,55","11.934,11","11.223,15","0,60K","4,35%"
"03.07.2021","11.260,00","10.946,96","11.324,84","10.943,25","0,53K","2,86%"
"02.07.2021","10.946,96","10.727,15","10.949,81","10.489,20","0,48K","2,05%"
"01.07.2021","10.727,15","11.349,94","11.349,94","10.650,01","0,73K","-5,49%"
"30.06.2021","11.349,94","10.814,61","11.349,94","10.575,00","0,59K","4,95%"
"29.06.2021","10.814,61","10.340,65","11.080,00","10.340,65","0,95K","4,62%"
"28.06.2021","10.336,88","9.950,00","10.374,10","9.876,63","0,94K","3,89%"
"27.06.2021","9.950,00","9.140,64","9.950,00","9.140,64","0,62K","8,85%"
"26.06.2021","9.140,64","9.135,09","9.140,64","8.752,45","0,65K","0,06%"
"25.06.2021","9.135,09","9.860,59","9.860,59","9.135,09","0,79K","-7,36%"
"24.06.2021","9.860,59","9.931,38","10.025,03","9.529,75","0,54K","-0,40%"
"23.06.2021","9.900,00","9.396,37","10.016,75","9.396,37","1,05K","5,36%"
"22.06.2021","9.396,38","9.612,99","9.962,68","9.396,38","1,99K","-2,25%"
"21.06.2021","9.612,99","11.570,72","11.570,72","9.562,80","2,11K","-16,92%"
"20.06.2021","11.570,72","11.260,67","11.683,44","11.000,00","0,96K","2,75%"
